CID,MW,XLogP3,HBDC,HDAC,RBC,ExactMass,MonoMass,TPSA,HAC,Charge,Complexity,IsotopeAtoms,DASC,UASC,DBSC,UBSC,CBU,chembl_id,ic50_value,log_ic50,target_chembl_id,target_name
90016198,540.4,3.7,1,6,6,539.1127096,539.1127096,98.6,37,0,953.0,0,0,1,0,0,1,CHEMBL3940087,0.195,-0.7099653886374819,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58573422,583.5,4.0,2,7,10,582.1358133,582.1358133,121.0,38,0,950.0,0,4,0,0,0,1,CHEMBL3934002,0.2,-0.6989700043360187,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53054324,372.4,3.7,1,6,5,372.1143783,372.1143783,89.8,26,0,564.0,0,0,0,0,0,1,CHEMBL2181730,1500.0,3.1760912590556813,CHEMBL1293289,Bromodomain-containing protein 2
67999032,617.5,5.6,1,8,11,616.137705,616.137705,103.0,40,0,1020.0,0,4,0,0,0,1,CHEMBL3965232,0.1,-1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72206282,507.0,3.9,0,6,6,506.1833164,506.1833164,87.3,36,0,783.0,0,0,1,0,0,1,CHEMBL3904935,0.87,-0.060480747381381476,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
135386972,503.0,3.3,2,7,6,502.2459167,502.2459167,94.1,35,0,764.0,0,0,0,0,0,1,CHEMBL4574515,97.0,1.9867717342662448,CHEMBL4105786,B-cell lymphoma 6 protein
172448657,431.4,5.5,1,6,5,431.14453318,431.14453318,61.8,32,0,744.0,0,0,0,0,0,1,CHEMBL5415193,15800.0,4.198657086954422,CHEMBL5465553,WDR5-MYC
90058449,590.5,6.3,0,3,7,589.1898973,589.1898973,54.8,41,0,925.0,0,0,1,0,0,1,CHEMBL3919093,0.152,-0.8181564120552275,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
70809306,263.4,4.2,0,3,3,263.04385639,263.04385639,80.0,17,0,354.0,0,0,0,1,0,1,CHEMBL4066335,18000.0,4.2552725051033065,CHEMBL4106127,c-Myc/c-Max
86703212,497.5,3.0,0,7,6,497.21753775,497.21753775,111.0,37,0,871.0,0,0,1,0,0,1,CHEMBL3891351,3.462,0.5393270635393751,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44609307,465.5,5.1,3,7,7,465.07046505,465.07046505,137.0,32,0,725.0,0,0,0,0,0,1,CHEMBL3265294,2030.0,3.307496037913213,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1
58573663,630.6,5.1,1,7,10,629.1517977,629.1517977,116.0,42,0,1080.0,0,3,1,0,0,1,CHEMBL4110271,13.5,1.130333768495006,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
16109077,734.3,8.4,2,9,13,733.2159394,733.2159394,161.0,50,0,1220.0,0,1,0,0,0,1,CHEMBL374303,700.0,2.845098040014257,CHEMBL4625,Apoptosis regulator Bcl-X
3205533,392.5,0.8,2,6,9,392.15182643,392.15182643,133.0,27,0,538.0,0,0,0,0,0,1,CHEMBL1348596,32702.0,4.514574314201648,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
58573395,476.4,4.6,1,4,5,475.1317137,475.1317137,66.8,32,0,683.0,0,3,1,0,0,1,CHEMBL4113463,210.0,2.322219294733919,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
70694204,756.9,7.0,3,7,13,756.29815631,756.29815631,150.0,55,0,1370.0,0,0,0,0,0,1,CHEMBL2030857,7.0,0.8450980400142568,CHEMBL4625,Apoptosis regulator Bcl-X
44411888,678.3,5.5,0,5,5,677.03451,677.03451,70.2,39,0,890.0,0,2,0,0,0,1,CHEMBL207541,5400.0,3.7323937598229686,CHEMBL5023,p53-binding protein Mdm-2
155758474,545.0,4.1,2,10,4,544.1801228,544.1801228,91.9,38,0,973.0,0,1,2,0,0,1,CHEMBL5396893,1.4,0.146128035678238,CHEMBL4105786,B-cell lymphoma 6 protein
145948919,741.7,5.6,1,14,10,741.24195944,741.24195944,133.0,51,0,1210.0,0,2,0,0,0,1,CHEMBL4299668,4.0,0.6020599913279624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
56950423,324.4,2.0,1,6,6,324.1143783,324.1143783,89.8,22,0,451.0,0,0,0,0,0,1,CHEMBL2181740,8600.0,3.934498451243568,CHEMBL1795186,Bromodomain-containing protein 3
168296048,582.8,4.0,1,10,10,582.39069151,582.39069151,90.7,43,0,893.0,0,0,0,0,0,1,CHEMBL5206167,290.0,2.462397997898956,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
168286471,593.5,7.3,0,5,9,592.2007963,592.2007963,59.8,41,0,880.0,0,1,0,0,0,1,CHEMBL5190920,0.13,-0.8860566476931632,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44570042,619.7,5.4,1,6,8,619.22532572,619.22532572,113.0,45,0,1100.0,0,1,0,0,0,1,CHEMBL446607,1050.0,3.0211892990699383,CHEMBL4860,Apoptosis regulator Bcl-2
44390678,551.5,5.8,1,4,9,550.1426128,550.1426128,77.9,38,0,858.0,0,2,0,0,0,1,CHEMBL360540,13000.0,4.113943352306837,CHEMBL5023,p53-binding protein Mdm-2
162660083,438.3,3.6,2,5,3,437.036768,437.036768,112.0,28,0,636.0,0,4,0,0,0,1,CHEMBL4760968,24600.0,4.390935107103379,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
725312,343.4,2.8,1,5,4,343.09906259,343.09906259,99.2,24,0,527.0,0,0,0,0,0,1,CHEMBL1380313,4896.0,3.6898414091375047,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
44268710,541.4,3.3,2,6,6,539.998334,539.998334,143.0,34,0,887.0,0,0,0,0,0,1,CHEMBL13604,1020.0,3.0086001717619175,CHEMBL2780,Cyclophilin A
44570086,525.4,3.9,1,4,6,524.1423,524.1423,78.7,34,0,720.0,0,1,0,0,0,1,CHEMBL520607,3670.0,3.5646660642520893,CHEMBL4860,Apoptosis regulator Bcl-2
53054191,388.4,3.3,1,7,6,388.10929292,388.10929292,99.0,27,0,573.0,0,0,0,0,0,1,CHEMBL2181735,13000.0,4.113943352306837,CHEMBL1795186,Bromodomain-containing protein 3
59249270,616.5,4.3,3,8,8,615.1503181,615.1503181,111.0,42,0,1040.0,0,4,0,0,0,1,CHEMBL2402734,20.0,1.3010299956639813,CHEMBL5023,p53-binding protein Mdm-2
53477213,548.5,4.7,4,5,5,547.1804754,547.1804754,90.5,37,0,910.0,0,4,0,0,0,1,CHEMBL2396674,5.6,0.7481880270062004,CHEMBL5023,p53-binding protein Mdm-2
155532391,172.25,1.6,1,3,5,172.06703418,172.06703418,73.6,11,0,164.0,0,0,0,0,0,1,CHEMBL4467911,63095.73,4.799999969383821,CHEMBL612545,Unchecked
53473225,429.5,5.6,1,4,6,429.10347926,429.10347926,80.9,31,0,660.0,0,0,0,0,0,1,CHEMBL1824806,3560.0,3.5514499979728753,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1
67998994,511.4,5.6,1,4,7,510.1476981,510.1476981,70.5,35,0,744.0,0,4,0,0,0,1,CHEMBL3329605,3.0,0.47712125471966244,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
1214668,444.1,4.6,0,3,2,443.94082,441.94287,43.6,24,0,429.0,0,0,0,0,0,1,CHEMBL1431953,893.0,2.9508514588885464,CHEMBL1075322,G-protein coupled receptor 55
661079,419.5,3.4,1,6,8,419.18450629,419.18450629,86.9,31,0,705.0,0,0,1,0,0,1,CHEMBL1565261,2953.0,3.4702634469650784,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
67998614,518.4,5.2,1,5,7,517.1422784,517.1422784,83.9,35,0,800.0,0,4,1,0,0,1,CHEMBL3899788,4.0,0.6020599913279624,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90644885,609.5,6.0,1,6,8,608.195711,608.195711,80.1,42,0,846.0,0,0,0,0,0,1,CHEMBL3291439,260.0,2.4149733479708178,CHEMBL5023,p53-binding protein Mdm-2
168277112,730.7,4.9,1,14,10,730.22597503,730.22597503,136.0,50,0,1150.0,0,2,0,0,0,1,CHEMBL5179234,22.0,1.3424226808222062,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
155564912,358.4,4.8,1,8,5,358.14390235,358.14390235,69.3,24,0,401.0,0,0,0,0,0,1,CHEMBL4578023,5670.0,3.7535830588929064,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
57398790,1678.9,0.7,19,22,26,1677.72207524,1677.72207524,617.0,119,0,3410.0,0,13,0,0,0,1,CHEMBL1933127,35.0,1.5440680443502757,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
45483774,495.4,5.6,0,4,3,494.07422,494.07422,43.2,33,0,806.0,0,0,2,0,0,1,CHEMBL584501,2470.0,3.392696953259666,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90644646,759.2,0.0,1,13,11,758.2669671,758.2669671,84.4,52,0,1130.0,0,2,0,0,0,2,CHEMBL3288449,24.0,1.380211241711606,CHEMBL5023,p53-binding protein Mdm-2
45270689,690.9,5.1,4,10,7,690.43429817,690.43429817,152.0,49,0,1350.0,0,16,0,0,0,1,CHEMBL542004,400.0,2.6020599913279625,CHEMBL394,HCT-116
137633366,419.8,3.3,4,7,8,419.0996464,419.0996464,137.0,29,0,618.0,0,0,0,0,0,1,CHEMBL4066000,430.0,2.6334684555795866,CHEMBL4106125,BCoR-BCL6
67999078,547.5,6.2,2,4,9,546.205213,546.205213,86.7,37,0,823.0,0,4,0,0,0,1,CHEMBL4107867,6.0,0.7781512503836436,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
54583569,594.3,5.7,1,6,4,593.97252,591.97457,80.5,35,0,827.0,0,2,0,0,0,1,CHEMBL1771611,480.0,2.681241237375587,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
156276669,506.9,4.1,2,10,4,506.1444861,506.1444861,82.6,35,0,885.0,0,1,0,0,0,1,CHEMBL5413731,5.7,0.7558748556724915,CHEMBL4105786,B-cell lymphoma 6 protein
4342649,450.5,3.5,1,7,6,450.1591,450.1591,83.2,33,0,783.0,0,0,1,0,0,1,CHEMBL1381980,2394.0,3.379124146070392,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
90453183,544.6,4.1,3,11,8,544.18682979,544.18682979,138.0,38,0,838.0,0,1,0,0,0,1,CHEMBL3780415,46.0,1.662757831681574,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
137650054,581.2,6.4,1,6,15,580.2387233,580.2387233,118.0,40,0,839.0,0,0,0,0,0,1,CHEMBL4078041,20000.0,4.301029995663981,CHEMBL4106128,IL15-IL15 receptor
44570092,676.3,6.7,1,6,13,675.2646037,675.2646037,113.0,47,0,1120.0,0,0,0,0,0,1,CHEMBL450954,250.0,2.3979400086720375,CHEMBL4860,Apoptosis regulator Bcl-2
44570045,569.7,6.3,0,4,7,569.27907538,569.27907538,61.7,43,0,913.0,0,1,0,0,0,1,CHEMBL500574,150.0,2.1760912590556813,CHEMBL4860,Apoptosis regulator Bcl-2
51350895,484.0,5.7,1,3,7,483.1601214,483.1601214,49.8,35,0,763.0,0,0,1,0,0,1,CHEMBL1688286,49000.0,4.690196080028514,CHEMBL5023,p53-binding protein Mdm-2
57391811,1512.8,0.1,21,20,43,1511.66897704,1511.66897704,543.0,106,0,2980.0,0,13,0,0,0,1,CHEMBL1933130,13.0,1.1139433523068367,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90015469,571.4,4.0,1,7,6,570.1349222,570.1349222,92.6,39,0,1030.0,0,0,1,0,0,1,CHEMBL3966324,0.119,-0.9244530386074693,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
156020895,516.6,-3.5,5,13,11,516.24448077,516.24448077,202.0,37,0,778.0,0,5,0,0,0,1,CHEMBL4646694,21.8,1.3384564936046048,CHEMBL4106124,MLL1-ASH2L/RbBP5/WDR5/DPY30
4982864,302.75,2.8,0,3,3,302.0822054,302.0822054,45.8,21,0,419.0,0,0,1,0,0,1,CHEMBL5423389,1400.0,3.146128035678238,CHEMBL5465250,YAP1-TEAD4
58437867,556.1,6.6,0,5,9,555.2288696,555.2288696,54.9,40,0,794.0,0,2,0,0,0,1,CHEMBL3601317,2.3,0.36172783601759284,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72206455,537.4,5.9,0,5,6,536.1381961,536.1381961,69.5,37,0,797.0,0,1,0,0,0,1,CHEMBL3901716,0.065,-1.1870866433571443,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44582699,482.4,4.5,3,7,8,481.08956,481.08956,143.0,29,0,535.0,0,0,0,0,0,1,CHEMBL482839,810.0,2.90848501887865,CHEMBL1949,Cyclophilin A
90016457,511.0,4.1,0,6,6,510.2033832,510.2033832,78.7,36,0,768.0,0,0,1,0,0,1,CHEMBL3920354,10.2,1.0086001717619175,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
5133986,372.8,3.3,1,6,5,372.0512992,372.0512992,97.7,26,0,577.0,0,0,0,0,0,1,CHEMBL1306635,2777.0,3.4435758797502576,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
16109139,766.4,8.3,2,10,15,765.2421542,765.2421542,170.0,52,0,1230.0,0,1,0,0,0,1,CHEMBL426535,62.0,1.792391689498254,CHEMBL4625,Apoptosis regulator Bcl-X
166632122,511.0,4.9,1,7,7,510.2146166,510.2146166,104.0,36,0,809.0,0,1,1,0,0,1,CHEMBL5092438,1.6,0.2041199826559248,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90655402,705.8,7.3,1,7,11,704.1912202,704.1912202,141.0,46,0,1220.0,0,4,0,0,0,1,CHEMBL3236658,0.2,-0.6989700043360187,CHEMBL5023,p53-binding protein Mdm-2
171357483,755.0,10.3,3,6,17,754.40942084,754.40942084,119.0,56,0,1250.0,0,1,2,0,0,1,CHEMBL5281286,9300.0,3.9684829485539352,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
51003001,364.4,5.1,0,3,3,364.121177757,364.121177757,62.5,28,0,778.0,0,0,0,0,0,1,CHEMBL1672071,321.0,2.506505032404872,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1
29106455,304.69,2.6,3,4,2,304.0363179,304.0363179,99.0,21,0,430.0,0,0,0,0,0,1,CHEMBL4063725,4500.0,3.6532125137753435,CHEMBL4106125,BCoR-BCL6
59447631,548.7,7.1,2,7,8,548.18821194,548.18821194,124.0,40,0,869.0,0,0,0,0,0,1,CHEMBL3287295,32.0,1.505149978319906,CHEMBL4625,Apoptosis regulator Bcl-X
52952820,358.4,-1.6,4,5,6,358.1641052,358.1641052,129.0,26,0,555.0,0,2,0,0,0,1,CHEMBL1770807,33.11,1.5199591807520685,CHEMBL1949,Cyclophilin A
168280361,768.5,5.4,2,11,13,767.92695,765.929,175.0,44,0,1170.0,0,0,0,0,0,1,CHEMBL5189242,590.0,2.7708520116421442,CHEMBL3038498,Keap1/Nrf2
25046022,422.9,3.4,3,6,5,422.0274104,422.0274104,137.0,27,0,608.0,0,0,0,0,0,1,CHEMBL489022,330.0,2.5185139398778875,CHEMBL1949,Cyclophilin A
124221539,534.5,6.0,1,5,9,533.1735785,533.1735785,83.9,36,0,806.0,0,3,1,0,0,1,CHEMBL3953174,310.0,2.4913616938342726,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
162672407,1296.5,-1.8,15,16,25,1295.65750403,1295.65750403,472.0,93,0,2770.0,0,10,0,1,0,1,CHEMBL4795122,777.0,2.890421018800914,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
90644884,398.5,4.7,2,3,6,398.16304257,398.16304257,71.2,30,0,701.0,0,0,0,0,0,1,CHEMBL3291438,550.0,2.7403626894942437,CHEMBL5023,p53-binding protein Mdm-2
648856,319.32,3.2,1,5,3,319.10692467,319.10692467,85.8,24,0,454.0,0,0,0,0,0,1,CHEMBL1539954,7480.0,3.8739015978644615,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
168277187,694.7,3.4,2,14,15,694.1515689,694.1515689,211.0,48,0,1230.0,0,0,0,0,0,1,CHEMBL5181288,2930.0,3.4668676203541096,CHEMBL3038498,Keap1/Nrf2
71720111,567.0,4.3,1,9,6,566.181979,566.181979,107.0,40,0,1080.0,0,5,0,0,0,1,CHEMBL2337610,78300.0,4.893761762057943,CHEMBL614822,NIH3T3
11512421,559.5,4.2,3,5,7,558.2164464,558.2164464,82.7,38,0,863.0,0,4,0,0,0,1,CHEMBL379505,800.0,2.9030899869919438,CHEMBL5023,p53-binding protein Mdm-2
71663526,376.3,4.4,0,2,4,375.0792842,375.0792842,29.5,25,0,476.0,0,2,0,0,0,1,CHEMBL2347385,1800.0,3.255272505103306,CHEMBL5023,p53-binding protein Mdm-2
90303163,539.4,6.5,1,4,5,538.1338596,538.1338596,59.4,37,0,808.0,0,0,1,0,0,1,CHEMBL3963661,2.1,0.3222192947339193,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
2974150,317.4,2.5,3,2,9,317.21032711,317.21032711,70.2,23,0,380.0,0,0,2,0,0,1,CHEMBL1391385,1056.0,3.0236639181977933,CHEMBL4374,Photoreceptor-specific nuclear receptor
45267265,718.9,5.3,3,11,9,718.42921279,718.42921279,158.0,51,0,1410.0,0,16,0,0,0,1,CHEMBL560651,400.0,2.6020599913279625,CHEMBL394,HCT-116
11588606,363.4,2.7,3,5,6,363.12190603,363.12190603,101.0,27,0,488.0,0,0,0,0,0,1,CHEMBL201664,140.0,2.146128035678238,CHEMBL1949,Cyclophilin A
172465382,461.5,4.6,2,7,6,461.15509786,461.15509786,82.0,34,0,799.0,0,0,0,0,0,1,CHEMBL5426754,5690.0,3.7551122663950713,CHEMBL5465553,WDR5-MYC
44549359,550.2,6.1,0,4,2,549.98269,547.98474,43.2,32,0,719.0,0,2,0,0,0,1,CHEMBL1771706,1400.0,3.146128035678238,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
73347485,428.5,5.7,2,7,4,428.13069707,428.13069707,116.0,31,0,688.0,0,0,1,1,0,1,CHEMBL2398257,47.0,1.6720978579357175,CHEMBL4625,Apoptosis regulator Bcl-X
44249040,364.3,4.5,2,4,2,364.10233402,364.10233402,58.2,27,0,540.0,0,0,0,0,0,1,CHEMBL525897,263.0,2.419955748489758,CHEMBL1949,Cyclophilin A
141755788,349.77,1.7,3,8,3,349.1054005,349.1054005,125.0,24,0,432.0,0,0,0,0,0,1,CHEMBL5093085,45100.0,4.654176541877961,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
76310366,679.1,0.0,1,13,6,678.1502233,678.1502233,91.4,45,0,1090.0,0,0,1,0,0,2,CHEMBL3112824,41000.0,4.6127838567197355,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
163982518,466.0,3.4,2,7,5,465.2043862,465.2043862,90.6,33,0,636.0,0,0,0,0,0,1,CHEMBL5094806,360.0,2.5563025007672873,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
90319516,518.7,5.4,2,7,8,518.3369246,518.3369246,88.3,38,0,740.0,0,2,0,0,0,1,CHEMBL5084690,79.0,1.8976270912904414,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44390632,562.7,4.3,3,5,4,561.97925,561.97925,107.0,32,0,723.0,0,2,0,0,0,1,CHEMBL361220,16500.0,4.217483944213907,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72204979,504.0,4.8,1,4,5,503.1975695,503.1975695,78.5,36,0,829.0,0,0,1,0,0,1,CHEMBL3966414,2.486,0.395501124305626,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
132486798,403.8,3.1,2,6,4,403.0934984,403.0934984,105.0,28,0,582.0,0,0,0,0,0,1,CHEMBL4076344,130.0,2.113943352306837,CHEMBL4106125,BCoR-BCL6
138693144,1005.2,7.3,4,14,22,1004.46931878,1004.46931878,196.0,71,0,1720.0,0,6,0,0,0,1,CHEMBL4476831,0.3,-0.5228787452803376,CHEMBL4523726,VHL/Estrogen receptor
53318519,478.9,4.7,1,5,5,478.1295495,478.1295495,95.6,34,0,746.0,0,2,1,0,0,1,CHEMBL1688252,400.0,2.6020599913279625,CHEMBL5023,p53-binding protein Mdm-2
72205158,554.4,3.9,0,6,6,553.1283597,553.1283597,89.8,38,0,985.0,0,0,1,0,0,1,CHEMBL3964492,0.235,-0.6289321377282637,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
122198472,514.4,5.0,2,5,5,513.1386106,513.1386106,67.6,35,0,777.0,0,4,0,0,0,1,CHEMBL4756922,34.0,1.5314789170422551,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
166631948,536.1,3.4,3,8,5,535.246251,535.246251,111.0,38,0,781.0,0,0,0,0,0,1,CHEMBL5085775,160.0,2.2041199826559246,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
172464140,474.4,5.2,1,9,5,474.16788861,474.16788861,65.0,34,0,831.0,0,0,0,0,0,1,CHEMBL5429554,820.0,2.9138138523837167,CHEMBL5465553,WDR5-MYC
56950425,266.32,1.7,1,5,2,266.07251349,266.07251349,94.6,18,0,393.0,0,0,0,0,0,1,CHEMBL2181701,7400.0,3.8692317197309762,CHEMBL1163125,Bromodomain-containing protein 4
90015603,553.4,3.9,1,6,6,552.1443441,552.1443441,92.6,38,0,984.0,0,0,1,0,0,1,CHEMBL3962264,0.295,-0.530177984021837,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
11004464,428.3,4.9,3,2,5,427.0854322,427.0854322,70.2,29,0,552.0,0,0,0,0,0,1,CHEMBL13519,2120.0,3.326335860928751,CHEMBL2780,Cyclophilin A
71575229,322.68,3.8,1,7,3,322.026896,322.026896,96.8,22,0,413.0,0,0,0,0,0,1,CHEMBL2311947,330.0,2.5185139398778875,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
58573740,595.6,5.4,1,6,11,594.1721988,594.1721988,103.0,39,0,979.0,0,4,0,0,0,1,CHEMBL3940783,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44472956,1054.9,0.9,9,10,32,1054.36735,1052.3694,296.0,66,0,1480.0,0,0,3,0,0,1,CHEMBL611332,17000.0,4.230448921378274,CHEMBL5023,p53-binding protein Mdm-2
72203663,576.5,6.6,1,3,6,575.1742472,575.1742472,63.6,40,0,920.0,0,0,1,0,0,1,CHEMBL3961529,0.184,-0.7351821769904635,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
67998855,635.6,5.9,1,7,10,634.1129699,634.1129699,132.0,41,0,1060.0,0,4,0,0,0,1,CHEMBL4115203,0.3,-0.5228787452803376,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58437598,604.2,7.7,0,5,10,603.32277,603.32277,45.3,43,0,866.0,0,1,1,0,0,1,CHEMBL3601321,3.0,0.47712125471966244,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
118439686,488.4,4.1,1,4,3,487.1229606,487.1229606,52.7,33,0,827.0,0,4,0,0,0,1,CHEMBL4750228,212.0,2.326335860928751,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
156406836,362.4,2.7,1,9,5,362.02696392,362.02696392,100.0,22,0,520.0,0,1,0,0,0,1,CHEMBL5394371,13000.0,4.113943352306837,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
10971378,400.3,4.6,3,2,4,399.0541321,399.0541321,70.2,27,0,503.0,0,0,0,0,0,1,CHEMBL13423,1180.0,3.0718820073061255,CHEMBL2780,Cyclophilin A
90016039,553.4,3.9,1,6,6,552.1443441,552.1443441,92.6,38,0,982.0,0,1,0,0,0,1,CHEMBL3928320,0.079,-1.1023729087095586,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90016120,530.0,2.3,1,7,5,529.1629153,529.1629153,130.0,38,0,1060.0,0,0,1,0,0,1,CHEMBL3919729,5.658,0.752662943120972,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
168291739,499.7,3.5,1,9,9,499.31719222,499.31719222,87.5,37,0,746.0,0,0,0,0,0,1,CHEMBL5201608,260.0,2.4149733479708178,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
1261960,452.9,2.8,2,6,5,452.0709893,452.0709893,123.0,31,0,723.0,0,0,0,0,0,1,CHEMBL1363571,2458.0,3.390581878550435,CHEMBL5113,Orexin receptor 1
10122518,668.0,5.7,4,2,4,667.82788,663.83198,82.3,30,0,551.0,0,0,2,0,0,1,CHEMBL13421,5090.0,3.7067177823367587,CHEMBL2780,Cyclophilin A
57523468,850.5,9.8,2,10,15,849.2897731,849.2897731,152.0,59,0,1390.0,0,1,0,0,0,1,CHEMBL2063894,34.4,1.5365584425715302,CHEMBL4625,Apoptosis regulator Bcl-X
137656267,732.8,0.0,7,12,8,732.35820855,732.35820855,238.0,51,0,1130.0,0,4,0,0,0,2,CHEMBL4092028,1.6,0.2041199826559248,CHEMBL612545,Unchecked
90453281,450.5,5.5,1,9,7,450.17011709,450.17011709,78.5,31,0,553.0,0,0,0,0,0,1,CHEMBL4453312,1070.0,3.0293837776852097,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
67999021,492.4,5.5,1,4,8,491.1630139,491.1630139,66.8,33,0,683.0,0,5,0,0,0,1,CHEMBL3329601,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
127052304,742.8,6.2,1,14,10,742.26236054,742.26236054,124.0,51,0,1190.0,0,2,0,0,0,1,CHEMBL3805720,25.0,1.3979400086720377,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
172453192,364.4,3.0,1,8,3,364.00508566,364.00508566,100.0,23,0,551.0,0,1,0,0,0,1,CHEMBL5412171,3900.0,3.591064607026499,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
137652419,539.1,4.8,1,6,12,538.1917731,538.1917731,118.0,37,0,793.0,0,0,0,0,0,1,CHEMBL4079889,800.0,2.9030899869919438,CHEMBL4106128,IL15-IL15 receptor
155549001,522.6,4.9,3,9,7,522.22132359,522.22132359,120.0,37,0,810.0,0,2,0,0,0,1,CHEMBL4538610,470.0,2.6720978579357175,CHEMBL4105786,B-cell lymphoma 6 protein
44249039,396.4,5.1,2,5,2,396.10856221,396.10856221,58.2,29,0,602.0,0,0,0,0,0,1,CHEMBL560850,364.0,2.561101383649056,CHEMBL1949,Cyclophilin A
3559456,479.3,5.2,1,6,4,478.01643,478.01643,96.8,31,0,773.0,0,0,1,0,0,1,CHEMBL1535636,1966.0,3.2935835134961167,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
76321308,673.0,0.0,1,12,6,672.1938021,672.1938021,75.2,46,0,1010.0,0,0,1,0,0,2,CHEMBL3112804,23000.0,4.361727836017593,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71449443,571.6,5.4,0,4,5,570.1623028,570.1623028,81.5,38,0,962.0,0,2,0,0,0,1,CHEMBL2152325,4400.0,3.6434526764861874,CHEMBL5023,p53-binding protein Mdm-2
